h3,area_km2,land_km2,land_frac,zone,dist_land_km,province,district,gov_dest,gov_tier,lc_tree,lc_shrub,lc_grass,lc_crop,lc_built,lc_bare,lc_snow,lc_water,lc_wetland,lc_mangrove,lc_moss,lc_pixels,elev_mean,elev_max,elev_min,relief_m,population,pa_frac,pa_strict_frac,pa_marine_frac,ramsar_frac,pa_name,pa_category,ecoregion,lifezone,watershed,shallow_frac,dist_coast_km,n_accommodation,n_airport,n_attraction,n_beach,n_dive_surf,n_food_service,n_hotspring,n_marina_port,n_peak,n_reef_natural,n_trail,n_viewpoint,n_visitor_infra,n_waterfall,tt_gateway_h,tt_capital_h,gbif_records,gbif_species,sp_aves,sp_mammalia,sp_amphibia,sp_reptilia,s_forest,s_mangrove,s_wetland,s_shallow,s_relief,nat_features,nat_features_nb,beach_nb,s_nat_features,s_beach,s_shallow_nb,s_mangrove_nb,s_pa_attract,s_pa_cover,s_ramsar,s_species,s_records,s_eco_rare,s_lz_rare,accom_nb,food_nb,infra_nb,trail_nb,marine_ops_nb,airport_nb,s_accom,s_food,s_attract_infra,s_trails,s_marine_ops,s_airport,s_access_gw,s_access_cap,s_pop,NAV,TDL,ACC,BCV,coastal_exposure,s_coastal_exposure,s_protective_eco,s_upper_catchment,s_ws_exposure,RES,pop_neighbourhood,s_labour,is_comarca,s_comarca,s_decentral,JOBS,dist_road_km,dist_settlement_km,dist_colombia_km,advisory_zone,dev_feasible,infeasible_reason,sensitivity,protection_gap,supply_gap,pressure,fit_invest,fit_protect,fit_adapt,fit_manage,pct_fit_protect,pct_fit_invest,pct_fit_adapt,pct_fit_manage,primary,primary_fit,primary_rank,primary_label,secondary,in_gov_dest,eco_class,tourism_class
866610707ffffff,36.47,36.474,1.0,inland,0.0,Comarca Emberá Wounaán,Cémaco (Área 1),,,0.7084,0.0,0.2909,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,4311,36.1,69.3,20.8,48.5,0.0,0.0,0.0,0.0,0.0,,,Chocó-Darién moist forests,Tropical Moist Forest,Río Chucunaque,0.0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58,5.71,20946,422,394,13,15,0,55.9,0.0,40.9,0.0,21.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,87.6,70.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.799999999999997,50.1,0.0,28.4,0.0,37.6,48.8,0.0,0.0,0.0,31.5,46.9,38.4,102.0,17.1,1,100.0,49.9,40.5,3.03,1.16,52.88,0,1,,29.3,38.4,28.4,0.0,40.4,54.6,14.3,26.3,58.4,44.1,55.2,62.5,MANAGE,26.3,62.5,Manage / Avoid,,0,Dense forest,No mapped supply
8666b5b57ffffff,36.72,34.868,0.95,coastal,0.0,Bocas del Toro,Chiriquí Grande,,,0.6386,0.0,0.2853,0.0,0.0014,0.0011,0.0,0.0671,0.0064,0.0,0.0,4350,10.4,169.5,0.0,169.5,2559.0,0.0,0.0,0.0,0.0,,,Isthmian-Atlantic moist forests,Pre Montane Wet Forest,Ríos entre Changuinola y Cricamola,0.061,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,7.76,20090,385,373,4,8,0,51.7,0.0,77.5,30.8,41.3,0,3.5,0.5,69.1,27.6,58.8,27.3,0.0,0.0,0.0,86.3,87.4,27.7,77.3,1.0,2.0,0.0,1.0,1.0,0.5,47.5,55.5,0.0,48.9,66.1,43.9,61.8,33.5,78.3,47.6,42.5,51.9,45.4,4.22,66.9,26.3,37.9,74.2,41.9,11698.0,84.3,0,0.0,66.5,62.7,2.17,1.88,505.7,0,1,,27.2,47.6,5.1,0.0,53.9,61.2,40.0,27.4,83.4,88.9,86.6,69.9,INVEST,53.9,88.9,Invest / Develop,PROTECT; ADAPT,0,Dense forest,Developing
8666a6637ffffff,36.68,1.949,0.053,coastal,0.0,Comarca Ngäbe Buglé,Kankintú,,,0.0412,0.0,0.0007,0.0,0.0,0.0021,0.0,0.9512,0.0048,0.0,0.0,4346,0.5,25.8,0.0,25.8,0.0,0.044,0.0,0.0,0.044,Damani Guariviara,Humedal de Importancia Internacional,Mesoamerican Gulf-Caribbean mangroves,Tropical Moist Forest,Río Cricamola y entre Cricamola y Calovébora,0.959,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,9.96,313,146,144,1,1,0,17.8,0.0,73.7,92.2,16.5,0,0.0,0.0,0.0,0.0,93.4,25.4,22.4,23.4,25.1,57.3,49.3,99.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,21.200000000000003,0.0,18.3,0.0,31.8,40.4,0.0,0.0,87.3,15.7,38.0,17.1,0.0,0.0,1,100.0,78.8,42.2,8.05,2.27,474.88,0,1,,24.2,18.3,18.3,0.0,38.0,48.7,9.2,23.3,43.1,38.6,35.4,44.3,PROTECT,48.7,43.1,Protect / Restore,,0,Mixed / other,No mapped supply
86661678fffffff,36.26,36.259,1.0,inland,0.0,Panamá,Chepo,,,0.4913,0.0,0.4936,0.0002,0.0,0.0,0.0,0.0149,0.0,0.0,0.0,4291,73.0,175.3,4.3,171.0,248.0,0.0,0.0,0.0,0.0,,,Isthmian-Atlantic moist forests,Tropical Moist Forest,Río Bayano,0.0,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.33,9000,408,371,8,29,0,42.2,0.0,0.0,0.0,41.5,0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,87.8,82.9,27.7,33.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0.0,66.0,76.5,30.8,28.7,8.6,69.7,39.3,0.0,0.0,0.0,32.9,66.8,46.9,3851.0,61.7,0,0.0,23.5,43.8,0.39,0.88,178.78,0,1,,23.6,46.9,20.1,0.0,48.5,52.4,25.7,26.5,51.2,71.3,73.6,63.8,NONE,0.0,0.0,No strong basis,,0,Forest mosaic,Marginal
8666a3227ffffff,37.61,37.613,1.0,inland,0.0,Los Santos,Tonosí,Pedasi - Tonosi - Cambutal,priority,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436,565.2,922.6,189.1,733.5,0.0,0.21,0.008,0.008,0.0,La Tronosa,Reserva Forestal,Isthmian-Pacific moist forests,Pre Montane Wet Forest,Ríos entre el San Pedro y el Tonosí,0.0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54,9.94,1492,164,144,17,3,0,62.6,0.0,0.0,0.0,84.1,0,0.0,0.0,0.0,0.0,20.5,0.0,32.1,33.4,0.0,60.0,65.6,51.5,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.40000000000001,21.40000000000001,0.0,38.3,0.0,19.5,47.7,0.0,0.0,0.0,86.1,57.9,70.6,0.0,0.0,0,0.0,78.6,23.3,7.72,2.51,297.98,0,0,over 8 h from the nearest tourism gateway,28.9,70.0,38.3,0.0,37.9,52.7,14.8,24.1,51.8,38.3,56.5,48.5,PROTECT,52.7,51.8,Protect / Restore,,1,Dense forest,No mapped supply
8666a2a8fffffff,37.17,37.173,1.0,inland,0.0,Veraguas,Las Palmas,,,0.6067,0.0,0.3914,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,4394,193.4,382.1,71.4,310.7,1816.0,0.009,0.0,0.0,0.0,El Salto de Las Palmas,Área Natural Recreativa,Isthmian-Pacific moist forests,Tropical Moist Forest,Río San Pablo,0.0,16.64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,5.06,246,76,73,1,2,0,49.4,0.0,0.0,0.0,57.7,1,2.5,0.0,60.9,0.0,0.0,0.0,18.4,18.7,0.0,43.8,45.9,51.5,33.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,57.5,55.6,69.6,40.8,12.2,56.8,34.7,0.0,0.0,0.0,53.9,61.7,57.7,8463.0,79.9,0,0.0,44.4,54.6,1.37,1.32,407.1,0,1,,20.8,57.7,28.6,0.0,54.4,54.8,25.5,23.6,59.0,90.1,73.5,46.0,INVEST,54.4,90.1,Invest / Develop,,0,Dense forest,Emerging
8666a5707ffffff,36.56,36.563,1.0,inland,0.0,Panamá Oeste,La Chorrera,,,0.5176,0.003,0.4187,0.0007,0.0555,0.0025,0.0,0.0021,0.0,0.0,0.0,4328,100.2,205.0,63.0,142.0,6291.0,0.0,0.0,0.0,0.0,,,Isthmian-Atlantic moist forests,Tropical Moist Forest,Río Caimito,0.0,12.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.84,0.88,5522,248,222,15,11,0,43.6,0.0,0.0,0.0,37.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,78.3,27.7,33.5,3.0,43.5,1.0,0.5,0.0,0.0,74.7,94.3,47.6,28.9,0.0,0.0,80.8,83.3,90.2,25.3,57.6,81.7,35.0,0.0,0.0,0.0,57.5,96.8,74.6,134505.0,98.3,0,0.0,16.7,59.7,1.2,0.7,267.39,0,1,,21.0,74.6,0.0,0.0,46.8,57.4,49.3,25.0,69.2,65.2,92.0,54.2,ADAPT,49.3,92.0,Adapt / Strengthen,,0,Forest mosaic,Developing
8666a22f7ffffff,37.41,27.914,0.746,coastal,0.0,Veraguas,Soná,Pacifico Veraguense - Golfo de Montijo - Santa Catalina - Mariato,priority,0.6701,0.0,0.0502,0.0,0.0014,0.0,0.0,0.2602,0.0007,0.0174,0.0,4423,87.7,357.4,0.0,357.4,771.0,0.0,0.0,0.0,0.0,,,Isthmian-Pacific moist forests,Tropical Wet Forest,Ríos entre el Tabasará y el San Pablo,0.233,1.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.82,6.42,730,142,138,4,0,0,53.8,43.5,40.9,50.5,62.3,1,8.0,1.0,86.1,46.5,65.9,50.2,0.0,0.0,0.0,56.5,59.0,51.5,61.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,43.9,36.5,44.2,50.4,54.3,2.6,39.2,44.2,0.08,19.0,46.7,63.3,76.1,48.6,936.0,33.4,0,0.0,55.8,34.6,3.49,1.68,412.42,0,1,,26.5,54.3,51.7,0.0,49.6,53.1,12.2,23.1,53.0,75.3,49.2,43.5,INVEST,49.6,75.3,Invest / Develop,,1,Dense forest,Marginal
86661244fffffff,36.85,0.341,0.009,nearshore,0.0,Panamá,Balboa,,,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.0,0.0,0.0,4352,0.3,45.4,0.0,45.4,0.0,1.0,0.0,1.0,0.0,Archipiélago de Las Perlas,Zona Especial de Manejo Marino Costero,,Tropical Moist Forest,,0.167,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,5.05,402,88,87,1,0,0,0.0,0.0,0.0,44.9,0.0,0,12.0,6.5,91.6,93.2,79.9,0.0,66.0,84.1,0.0,46.3,52.3,0.0,33.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,35.4,43.9,35.2,55.8,0.0,63.3,6.2,42.4,40.9,2.54,58.4,37.5,0.0,0.0,46.8,0.0,0.0,0,0.0,44.2,18.1,12.76,8.3,157.59,0,0,no road access within 10 km,24.5,63.3,57.1,0.0,50.1,53.5,18.1,25.0,54.5,77.5,62.8,54.2,PROTECT,53.5,54.5,Protect / Restore,,0,Coastal water,Marginal
8666a08efffffff,36.63,36.626,1.0,inland,0.0,Coclé,La Pintada,,,0.9078,0.0,0.0922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4339,59.0,168.4,15.7,152.7,0.0,0.0,0.0,0.0,0.0,,,Isthmian-Atlantic moist forests,Tropical Wet Forest,Río Coclé del Norte,0.0,23.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,4.6,2509,319,291,8,20,0,70.7,0.0,0.0,0.0,38.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,70.0,27.7,61.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,52.5,59.1,0.0,31.9,5.3,54.8,45.9,0.0,0.0,0.0,33.4,40.4,36.7,805.0,30.8,0,0.0,40.9,33.0,1.99,1.38,331.76,0,1,,27.5,36.7,26.6,0.0,44.7,53.2,15.9,27.1,53.5,58.2,59.2,67.9,MANAGE,27.1,67.9,Manage / Avoid,,0,Dense forest,Marginal
866616acfffffff,36.08,19.285,0.535,coastal,0.0,Comarca Kuna Yala,No asignado,,,0.462,0.0005,0.0134,0.0,0.0021,0.0,0.0,0.4784,0.0087,0.0349,0.0,4268,25.4,184.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,,,Chocó-Darién moist forests,Tropical Moist Forest,Ríos entre el Mandinga y Armila,0.516,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.01,8.14,203,76,76,0,0,0,40.2,54.5,81.7,74.4,43.3,0,0.0,0.0,0.0,0.0,82.8,50.6,0.0,0.0,0.0,43.8,43.5,70.9,33.5,1.0,0.0,0.5,0.0,0.0,1.0,47.5,0.0,26.9,0.0,0.0,82.9,19.700000000000003,31.0,0.0,25.0,26.0,23.7,39.0,0.0,0.0,69.1,41.5,54.8,33.4,1266.0,38.3,1,100.0,69.0,51.5,26.72,0.99,116.84,0,0,over 8 h from the nearest tourism gateway,23.4,33.4,0.0,0.0,33.7,51.4,24.7,19.8,49.2,29.4,72.6,30.5,ADAPT,24.7,72.6,Adapt / Strengthen,,0,Mangrove,Emerging
8666a3567ffffff,37.44,0.006,0.0,nearshore,0.0,Veraguas,Montijo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4423,0.0,6.4,0.0,6.4,0.0,1.0,0.0,1.0,1.0,Golfo de Montijo,Humedal de Importancia Internacional,Isthmian-Pacific moist forests,,,1.0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,5.44,728,79,77,2,0,0,0.0,0.0,0.0,97.4,0.0,0,0.0,0.0,0.0,0.0,98.4,79.7,66.0,84.1,95.4,44.6,58.8,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,52.4,0.0,51.5,0.0,46.6,77.9,0.59,36.9,92.5,0.0,0.0,58.4,116.0,17.6,0,0.0,47.6,27.6,9.47,3.57,359.12,0,1,,46.7,58.4,51.5,10.0,49.4,66.1,19.1,40.7,95.3,74.4,64.5,97.7,MANAGE,40.7,97.7,Manage / Avoid,PROTECT,0,Shallow shelf / reef habitat,No mapped supply
866611cb7ffffff,36.46,0.0,0.0,marine,10.9,Comarca Emberá Wounaán,Cémaco (Área 1),,,0.1787,0.0,0.4095,0.0,0.0184,0.0016,0.0,0.3874,0.0044,0.0,0.0,4298,14.0,230.1,0.0,230.1,0.0,0.0,0.0,0.0,0.0,,,,,,0.37,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,14.38,1873,283,268,4,11,0,0.0,0.0,72.3,64.9,0.0,0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,74.6,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999994,10.900000000000006,0.0,24.0,0.0,10.1,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,89.1,39.2,49.44,19.59,0.0,1,0,Darien Gap border region (standing travel advisories),20.5,24.0,24.0,0.0,26.3,40.7,2.6,14.9,33.2,16.2,6.7,15.5,NONE,0.0,0.0,No strong basis,,0,Shallow shelf / reef habitat,No mapped supply
8666a0157ffffff,36.74,36.742,1.0,inland,0.0,Coclé,La Pintada,,,0.9956,0.0,0.0041,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,4347,358.9,923.4,82.0,841.4,0.0,0.801,0.801,0.0,0.0,General de División Omar Torrijos Herrera,Parque Nacional,Isthmian-Atlantic moist forests,Tropical Wet Forest,Río Coclé del Norte,0.0,26.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61,9.02,48062,607,499,16,92,0,84.8,0.0,0.0,0.0,87.8,0,1.5,0.0,46.8,0.0,0.0,0.0,81.1,56.1,0.0,98.8,93.7,27.7,61.3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,26.9,28.9,0.0,0.0,20.700000000000003,25.799999999999997,0.0,66.1,7.7,22.5,60.0,0.0,0.0,0.0,96.1,40.4,62.3,2888.0,55.0,0,0.0,74.2,44.7,7.92,1.75,339.6,0,1,,68.0,13.2,58.4,0.0,51.6,46.4,23.4,37.2,39.9,83.0,70.9,95.4,PROTECT,46.4,39.9,Protect / Restore,,0,Dense forest,Marginal
8666102afffffff,36.54,36.545,1.0,inland,0.0,Comarca Emberá Wounaán,Cémaco (Área 1),,,0.9909,0.0,0.0023,0.0,0.0,0.0014,0.0,0.0053,0.0,0.0,0.0,4309,169.1,590.8,53.0,537.8,0.0,1.0,0.0,0.0,0.0,Alto Darién,Bosque Protector,Chocó-Darién moist forests,Tropical Moist Forest,Río Chucunaque,0.0,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.13,20.26,614,143,139,3,1,0,82.5,0.0,0.0,0.0,75.5,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,84.1,0.0,56.9,57.0,70.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000057,3.9000000000000057,0.0,44.4,0.0,3.6,54.6,0.0,0.0,0.0,78.9,46.9,60.8,291.0,21.8,1,100.0,96.1,48.4,17.32,8.55,17.35,1,0,Darien Gap border region (standing travel advisories),32.8,60.8,44.4,0.0,27.7,65.4,9.2,17.6,93.9,18.2,35.4,22.4,PROTECT,65.4,93.9,Protect / Restore,,0,Dense forest,No mapped supply
866616337ffffff,36.08,36.081,1.0,inland,0.0,Comarca Kuna Yala,No asignado,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4271,241.1,511.2,66.3,444.9,0.0,1.0,0.0,0.0,0.0,Narganá,Area Silvestre,Chocó-Darién moist forests,Tropical Wet Forest,Ríos entre el Mandinga y Armila,0.0,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,9.55,0,0,0,0,0,0,96.3,0.0,0.0,0.0,69.4,0,0.5,0.5,23.5,27.6,54.7,28.0,66.0,84.1,0.0,0.0,0.0,70.9,61.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,35.4,0.0,17.0,23.59999999999999,0.0,43.7,3.5,19.3,45.7,0.0,0.0,0.0,91.5,54.8,70.8,4463.0,66.2,1,100.0,76.4,64.0,31.29,6.44,138.27,0,0,over 8 h from the nearest tourism gateway,27.4,70.8,40.2,0.0,41.0,59.9,14.9,21.1,78.9,45.6,56.7,35.9,PROTECT,59.9,78.9,Protect / Restore,,0,Dense forest,Marginal
86661151fffffff,36.61,8.956,0.245,coastal,0.0,Comarca Emberá Wounaán,Cémaco (Área 1),,,0.9995,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4314,914.1,1320.0,314.2,1005.8,0.0,0.245,0.245,0.0,0.0,Darién,Parque Nacional,Eastern Panamanian montane forests,Pre Montane Rain Forest,Río Chucunaque,0.0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.29,18.42,21,19,18,0,1,0,90.3,0.0,0.0,0.0,92.0,0,0.5,0.0,23.5,0.0,0.0,0.0,41.8,35.2,0.0,30.9,27.2,95.7,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700000000000003,5.400000000000006,0.0,45.9,0.0,4.9,53.5,0.0,0.0,0.0,98.5,46.9,47.6,0.0,0.0,1,100.0,94.6,39.6,37.44,26.74,0.0,1,0,Darien Gap border region (standing travel advisories),41.9,35.9,45.9,0.0,22.9,36.2,5.8,15.7,28.2,11.9,21.2,17.2,PROTECT,36.2,28.2,Protect / Restore,,0,Dense forest,No mapped supply
8666a5a47ffffff,36.39,14.738,0.405,coastal,0.0,Panamá,Chepo,,,0.105,0.0,0.0611,0.0,0.0,0.0044,0.0,0.5926,0.0009,0.236,0.0,4305,7.2,37.9,0.0,37.9,0.0,0.987,0.987,0.987,0.0,Humedal de Bahía de Panamá,Refugio de Vida Silvestre,South American Pacific mangroves,Tropical Moist Forest,Río Bayano,0.604,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,1.97,1352,238,225,8,5,0,21.1,85.7,45.9,78.3,19.5,0,2.0,0.0,54.8,0.0,90.5,95.7,86.8,66.1,0.0,68.7,65.1,92.8,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,78.4,0.0,47.7,0.0,73.3,54.0,1.83,52.3,96.6,16.3,66.8,71.1,1016.0,34.7,0,0.0,21.6,33.4,4.24,4.96,193.46,0,1,,71.9,0.9,47.7,4.7,55.5,35.7,13.1,49.8,27.5,92.5,51.9,99.9,MANAGE,49.8,99.9,Manage / Avoid,INVEST,0,Mangrove,No mapped supply
8666a2637ffffff,37.37,0.084,0.002,nearshore,0.0,Chiriquí,San Lorenzo,,,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.0,0.0,0.0,4417,0.1,62.3,0.0,62.3,0.0,0.0,0.0,0.0,0.0,,,Southern Mesoamerican Pacific mangroves,Tropical Moist Forest,,0.0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.69,116,18,16,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,38.9,97.9,33.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,43.9,54.8,41.9,0.0,0.0,2.6,50.3,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,58.1,25.5,29.29,29.03,459.22,0,0,no road access within 10 km,9.1,0.0,0.0,0.0,16.0,18.2,3.6,12.1,7.6,3.8,14.8,9.7,NONE,0.0,0.0,No strong basis,,0,Coastal water,Marginal
86661278fffffff,36.95,0.0,0.0,nearshore,7.31,Panamá,Balboa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,5.67,209,63,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,41.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.200000000000003,50.4,0.0,7.4,0.0,37.3,13.8,2.03,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,49.6,18.4,20.47,17.07,153.26,0,0,no road access within 10 km,8.3,7.4,7.4,0.0,28.0,26.8,5.7,12.8,18.0,18.7,21.0,11.1,NONE,0.0,0.0,No strong basis,,0,Coastal water,No mapped supply
8666a0c2fffffff,36.59,0.0,0.0,nearshore,8.78,Veraguas,Santa Fe,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,5.48,25,24,23,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,52.1,0.0,0.0,0.0,46.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,47.9,20.6,22.49,13.27,378.42,0,0,no road access within 10 km,3.6,0.0,0.0,0.0,20.1,17.9,2.5,9.5,7.2,8.0,4.9,5.3,NONE,0.0,0.0,No strong basis,,0,Coastal water,No mapped supply
866610d87ffffff,36.09,28.542,0.791,coastal,0.0,Comarca Kuna Yala,No asignado,,,0.7444,0.0005,0.0112,0.0,0.0002,0.0061,0.0,0.2155,0.0005,0.0216,0.0,4269,40.7,247.7,0.0,247.7,0.0,0.0,0.0,0.0,0.0,,,Chocó-Darién moist forests,Tropical Moist Forest,Ríos entre el Mandinga y Armila,0.246,1.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.22,43,23,22,1,0,0,58.6,47.0,34.4,51.5,51.8,0,0.0,0.0,0.0,0.0,81.4,44.9,0.0,0.0,0.0,32.5,31.6,70.9,33.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,26.9,0.0,0.0,82.9,17.5,25.0,0.0,27.1,9.8,20.1,39.3,0.0,0.0,48.9,52.1,54.8,37.4,0.0,0.0,1,100.0,75.0,37.2,15.23,4.42,105.71,0,0,over 8 h from the nearest tourism gateway,23.6,37.4,17.3,0.0,32.6,52.9,21.3,19.5,52.4,26.4,67.6,29.2,NONE,0.0,0.0,No strong basis,,0,Mangrove,Marginal
8666a52afffffff,36.64,0.0,0.0,nearshore,3.53,Panamá,Taboga,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.61,183,53,51,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.9,0.0,0.0,0.0,0.0,39.5,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,80.3,0.0,17.7,0.0,75.8,22.4,0.34,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.7,19.6,10.4,10.92,227.29,0,0,no road access within 10 km,13.4,17.7,17.7,0.0,35.8,32.4,10.3,16.8,24.3,34.1,42.1,20.2,NONE,0.0,0.0,No strong basis,,0,Coastal water,No mapped supply
8666a38a7ffffff,37.24,37.239,1.0,inland,0.0,Herrera,Ocú,,,0.3517,0.0,0.5477,0.0649,0.0352,0.0,0.0,0.0,0.0005,0.0,0.0,4404,130.3,195.9,77.5,118.4,7394.0,0.368,0.0,0.0,0.0,Cuenca del Río Santa María,Reserva Hidrológica,Isthmian-Pacific moist forests,Tropical Moist Forest,Río Parita,0.0,16.4,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2.02,3.43,180,78,67,4,7,0,33.6,0.0,34.4,0.0,33.6,0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,40.6,0.0,44.2,42.2,51.5,33.5,2.0,0.0,2.0,1.0,0.0,0.0,65.3,0.0,66.0,48.9,0.0,0.0,68.5,69.2,92.6,23.5,39.0,68.7,33.5,0.0,0.0,0.0,48.8,41.7,45.1,9231.0,80.9,0,0.0,30.8,53.8,0.36,0.59,330.94,0,1,,20.1,45.1,0.0,0.0,43.5,54.6,40.4,26.0,58.4,53.8,87.0,60.5,ADAPT,40.4,87.0,Adapt / Strengthen,,0,Forest mosaic,Developing
